Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type,Abstract
Fundamentals of Edge Computing,Edge AI,,,,10.1007/978-981-15-6186-3_2,Xiaofei WangYiwen HanVictor C. M. LeungDusit NiyatoXueqiang YanXu Chen,2020,http://link.springer.com/chapter/10.1007/978-981-15-6186-3_2,Chapter,
The Evolution of the Telecom Infrastructure Business,Disruption in the Infrastructure Sector,,,,10.1007/978-3-030-44667-3_4,Francesco M. Sacco,2020,http://link.springer.com/chapter/10.1007/978-3-030-44667-3_4,Chapter,
Introduction,Fog Data Analytics for IoT Applications,,,,10.1007/978-981-15-6044-6_1,Aparna KumariRajesh GuptaSudeep Tanwar,2020,http://link.springer.com/chapter/10.1007/978-981-15-6044-6_1,Chapter,
Introduction,Towards Cognitive IoT Networks,,,,10.1007/978-3-030-42573-9_1,Mohammad Abdul Matin,2020,http://link.springer.com/chapter/10.1007/978-3-030-42573-9_1,Chapter,
5G Cybersecurity Vulnerabilities with IoT and Smart Societies,"Cyber Defence in  the Age of AI, Smart Societies and Augmented Humanity",,,,10.1007/978-3-030-35746-7_9,Yelda ShahNishan ChelvachandranStefan KendzierskyjHamid JahankhaniRadovan Janoso,2020,http://link.springer.com/chapter/10.1007/978-3-030-35746-7_9,Chapter,
Edge Computing Integrated with Blockchain Technologies,Complexity and Approximation,,,,10.1007/978-3-030-41672-0_17,Chuanwen LuoLiya XuDeying LiWeili Wu,2020,http://link.springer.com/chapter/10.1007/978-3-030-41672-0_17,Chapter,
Background and Research Challenges for Fog Data Analytics and IoT,Fog Data Analytics for IoT Applications,,,,10.1007/978-981-15-6044-6_13,Ansh RiyalGeetansh KumarDeepak Kumar Sharma,2020,http://link.springer.com/chapter/10.1007/978-981-15-6044-6_13,Chapter,
Spatial Intelligence and Vehicle-to-Vehicle Communication: Topologies and Architectures,Connected Vehicles in the Internet of Things,,,,10.1007/978-3-030-36167-9_2,Kelvin Joseph Bwalya,2020,http://link.springer.com/chapter/10.1007/978-3-030-36167-9_2,Chapter,
Medical Analytics Based on Artificial Neural Networks Using Cognitive Internet of Things,Fog Data Analytics for IoT Applications,,,,10.1007/978-981-15-6044-6_10,Himani BedekarGahangir HossainAyush Goyal,2020,http://link.springer.com/chapter/10.1007/978-981-15-6044-6_10,Chapter,
Financial Intermediation: A Further Analysis,"The Handbook of Global Shadow Banking, Volume I",,,,10.1007/978-3-030-34743-7_3,Luc Nijs,2020,http://link.springer.com/chapter/10.1007/978-3-030-34743-7_3,Chapter,
Prototype Design of Fog Radio Access Networks,Fog Radio Access Networks (F-RAN),,,,10.1007/978-3-030-50735-0_9,Mugen PengZhongyuan ZhaoYaohua Sun,2020,http://link.springer.com/chapter/10.1007/978-3-030-50735-0_9,Chapter,
Optical Packet Switching and Optical Burst Switching,Springer Handbook of Optical Networks,,,,10.1007/978-3-030-16250-4_20,Pablo Jesus Argibay-LosadaDominique ChiaroniChunming Qiao,2020,http://link.springer.com/chapter/10.1007/978-3-030-16250-4_20,Chapter,
Security Vulnerabilities and Issues of Traditional Wireless Sensors Networks in IoT,Principles of Internet of Things (IoT) Ecosystem: Insight Paradigm,,,,10.1007/978-3-030-33596-0_21,Bhanu chanderKumaravelan Gopalakrishnan,2020,http://link.springer.com/chapter/10.1007/978-3-030-33596-0_21,Chapter,
Challenges in Deployment and Configuration Management in Cyber Physical System,"Handbook of Integration of Cloud Computing, Cyber Physical Systems and Internet of Things",,,,10.1007/978-3-030-43795-4_9,Devki Nandan JhaYinhao LiPrem Prakash JayaramanSaurabh GargGary UshawGraham MorganRajiv Ranjan,2020,http://link.springer.com/chapter/10.1007/978-3-030-43795-4_9,Chapter,
Information Systems Security Management,The NICE Cyber Security Framework,,,,10.1007/978-3-030-41987-5_2,Izzat Alsmadi,2020,http://link.springer.com/chapter/10.1007/978-3-030-41987-5_2,Chapter,
Introduction to GKE,Pro Google Kubernetes Engine,,,,10.1007/978-1-4842-6243-6_1,Navin SabharwalPiyush Pandey,2020,http://link.springer.com/chapter/10.1007/978-1-4842-6243-6_1,Chapter,
Salp Swarm Algorithm: A Comprehensive Review,Applications of Hybrid Metaheuristic Algorithms for Image Processing,,,,10.1007/978-3-030-40977-7_13,Essam H. HousseinIbrahim E. MohamedYaser M. Wazery,2020,http://link.springer.com/chapter/10.1007/978-3-030-40977-7_13,Chapter,
"The Integration of Scheduling, Monitoring, and SLA in Cyber Physical Systems","Handbook of Integration of Cloud Computing, Cyber Physical Systems and Internet of Things",,,,10.1007/978-3-030-43795-4_10,Awatif AlqahtaniKhaled AlwaselAyman NoorKaran MitraEllis SolaimanRajiv Ranjan,2020,http://link.springer.com/chapter/10.1007/978-3-030-43795-4_10,Chapter,
"A Survey of Different Storage Methods for NGN Mobile Networks: Storage Capacity, Security and Response Time",Emerging Technologies for Connected Internet of Vehicles and Intelligent Transportation System Networks,,,,10.1007/978-3-030-22773-9_4,Boughanja ManaleMazri Tomader,2020,http://link.springer.com/chapter/10.1007/978-3-030-22773-9_4,Chapter,
A Good Defense Is a Strong DNN: Defending the IoT with Deep Neural Networks,Machine Learning Paradigms,,,,10.1007/978-3-030-49724-8_6,Luke HolbrookMiltiadis Alamaniotis,2020,http://link.springer.com/chapter/10.1007/978-3-030-49724-8_6,Chapter,
Technological Background,Reliable Communications within Cyber-Physical Systems Using the Internet (RC4CPS),,,,10.1007/978-3-662-59793-4_4,Mohammad Elattar,2020,http://link.springer.com/chapter/10.1007/978-3-662-59793-4_4,Chapter,
Detection of Attacks and Attack-Survivable Routing in Carrier Networks,Guide to Disaster-Resilient Communication Networks,,,,10.1007/978-3-030-44685-7_23,Marija FurdekFederico PederzolliVincent W. S. Chan,2020,http://link.springer.com/chapter/10.1007/978-3-030-44685-7_23,Chapter,
"Advances in Cloud Computing, Wireless Communications and the Internet of Things","Analytics for the Sharing Economy: Mathematics, Engineering and Business Perspectives",,,,10.1007/978-3-030-35032-1_6,Gopika PremsankarMario Di Francesco,2020,http://link.springer.com/chapter/10.1007/978-3-030-35032-1_6,Chapter,
TLBO Based Cluster-Head Selection for Multi-objective Optimization in Wireless Sensor Networks,Nature Inspired Computing for Wireless Sensor Networks,,,,10.1007/978-981-15-2125-6_13,Madhuri MalakarShweta,2020,http://link.springer.com/chapter/10.1007/978-981-15-2125-6_13,Chapter,
World Network Information Technology Development,World Internet Development Report 2018,,,,10.1007/978-981-15-4067-7_2,Chinese Academy of Cyberspace Studies,2020,http://link.springer.com/chapter/10.1007/978-981-15-4067-7_2,Chapter,
Biohacking Capabilities and Threat/Attack Vectors,"Cyber Defence in  the Age of AI, Smart Societies and Augmented Humanity",,,,10.1007/978-3-030-35746-7_7,Jaime IbarraHamid JahankhaniJake Beavers,2020,http://link.springer.com/chapter/10.1007/978-3-030-35746-7_7,Chapter,
Application Demonstration and Current Network Testing of Mimic Defense,Cyberspace Mimic Defense,,,,10.1007/978-3-030-29844-9_14,Jiangxing Wu,2020,http://link.springer.com/chapter/10.1007/978-3-030-29844-9_14,Chapter,
Managing and Controlling Microsoft Teams,Understanding Microsoft Teams Administration,,,,10.1007/978-1-4842-5875-0_2,Balu N Ilag,2020,http://link.springer.com/chapter/10.1007/978-1-4842-5875-0_2,Chapter,
Fog-Enabled Intelligent Transportation System,Fog-Enabled Intelligent IoT Systems,,,,10.1007/978-3-030-23185-9_6,Yang YangXiliang LuoXiaoli ChuMing-Tuo Zhou,2020,http://link.springer.com/chapter/10.1007/978-3-030-23185-9_6,Chapter,
Virtual Infrastructure Optimisation,Towards Interoperable Research Infrastructures for Environmental and Earth Sciences,,,,10.1007/978-3-030-52829-4_11,Spiros KoulouzisPaul MartinZhiming Zhao,2020,http://link.springer.com/chapter/10.1007/978-3-030-52829-4_11,Chapter,
Process Model for Fog Data Analytics for IoT Applications,Fog Data Analytics for IoT Applications,,,,10.1007/978-981-15-6044-6_9,Anjali ModiShreena JaniKaransingh ChauhanJitendra Bhatia,2020,http://link.springer.com/chapter/10.1007/978-981-15-6044-6_9,Chapter,
Coarse-Grained Reconfigurable Architectures,NANO-CHIPS 2030,,,,10.1007/978-3-030-18338-7_14,Raghu PrabhakarYaqi ZhangKunle Olukotun,2020,http://link.springer.com/chapter/10.1007/978-3-030-18338-7_14,Chapter,
Protocols and Design Structures for Vehicular Networks,Connected Vehicles in the Internet of Things,,,,10.1007/978-3-030-36167-9_5,Kelvin Joseph Bwalya,2020,http://link.springer.com/chapter/10.1007/978-3-030-36167-9_5,Chapter,
A Framework for Studying Autonomic Computing Models in Cyber Deception,Adaptive Autonomous Secure Cyber Systems,,,,10.1007/978-3-030-33432-1_5,Sridhar VenkatesanShridatt SugrimJason A. YouzwakCho-Yu J. ChiangRitu Chadha,2020,http://link.springer.com/chapter/10.1007/978-3-030-33432-1_5,Chapter,
Blockchain for Secure Internet of Things,High Performance Vision Intelligence,,,,10.1007/978-981-15-6844-2_3,Shivani SharmaRashmi ChaudhryDinesh Bhardwaj,2020,http://link.springer.com/chapter/10.1007/978-981-15-6844-2_3,Chapter,
IoT Data Management—Security Aspects of Information Linkage in IoT Systems,Principles of Internet of Things (IoT) Ecosystem: Insight Paradigm,,,,10.1007/978-3-030-33596-0_18,Mohd Abdul AhadGautami TripathiSherin ZafarFaraz Doja,2020,http://link.springer.com/chapter/10.1007/978-3-030-33596-0_18,Chapter,
Tools for Fault and Reliability in Multilayered Cloud,Trust & Fault in Multi Layered Cloud Computing Architecture,,,,10.1007/978-3-030-37319-1_8,Punit GuptaPradeep Kumar Gupta,2020,http://link.springer.com/chapter/10.1007/978-3-030-37319-1_8,Chapter,
Load Balancing Techniques Applied in Cloud Data Centers: A Review,Innovations in Computer Science and Engineering,,,,10.1007/978-981-15-2043-3_29,Koyela ChakrabartiKoushik MajumderSubhanjan SarkarMihir SingSantanu Chatterjee,2020,http://link.springer.com/chapter/10.1007/978-981-15-2043-3_29,Chapter,
"Trends, Issues, and Challenges in the Domain of IoT-Based Vehicular Cloud Network",Unmanned Aerial Vehicles in Smart Cities,,,,10.1007/978-3-030-38712-9_4,Arslan MusaddiqRashid AliRojeena BajracharyaYazdan Ahmad QadriFadi Al-TurjmanSung Won Kim,2020,http://link.springer.com/chapter/10.1007/978-3-030-38712-9_4,Chapter,
Fog-Enabled Multi-Robot System,Fog-Enabled Intelligent IoT Systems,,,,10.1007/978-3-030-23185-9_4,Yang YangXiliang LuoXiaoli ChuMing-Tuo Zhou,2020,http://link.springer.com/chapter/10.1007/978-3-030-23185-9_4,Chapter,
ProNet 4.0 Case Studies,Real-time Communication Protocols for Multi-hop Ad-hoc Networks,,,,10.1007/978-3-030-33319-5_12,Reinhard Gotzhein,2020,http://link.springer.com/chapter/10.1007/978-3-030-33319-5_12,Chapter,
Analysis of Different Detection and Mitigation Algorithm of DDoS Attack in Software-Defined Internet of Things Framework: A Review,Recent Trends and Advances in Artificial Intelligence and Internet of Things,,,,10.1007/978-3-030-32644-9_39,Naveen KumarNitin MittalPalak ThakurRajshree Srivastava,2020,http://link.springer.com/chapter/10.1007/978-3-030-32644-9_39,Chapter,
Test-Bed Evaluation of CA and CF via a Software Defined Radio,Channel Aggregation and Fragmentation for Traffic Flows,,,,10.1007/978-3-030-33080-4_5,Lei Jiao,2020,http://link.springer.com/chapter/10.1007/978-3-030-33080-4_5,Chapter,
The City of L’Aquila as a Living Lab: The INCIPICT Project and the 5G Trial,Smart Governance for Cities: Perspectives and Experiences,,,,10.1007/978-3-030-22070-9_9,Fabio FranchiFabio GraziosiAndrea MarottaClaudia Rinaldi,2020,http://link.springer.com/chapter/10.1007/978-3-030-22070-9_9,Chapter,
System Architecture of Fog Radio Access Networks,Fog Radio Access Networks (F-RAN),,,,10.1007/978-3-030-50735-0_2,Mugen PengZhongyuan ZhaoYaohua Sun,2020,http://link.springer.com/chapter/10.1007/978-3-030-50735-0_2,Chapter,
Development Status in China,Industrial Internet,,,,10.1007/978-981-15-7490-0_3,,2020,http://link.springer.com/chapter/10.1007/978-981-15-7490-0_3,Chapter,
A Systematic Literature Survey: Development of Smart City Based on Various Internet of Things Architectures,Integration of WSN and IoT for Smart Cities,,,,10.1007/978-3-030-38516-3_4,KirtiGagandeepAnshu Singla,2020,http://link.springer.com/chapter/10.1007/978-3-030-38516-3_4,Chapter,
Huawei’s Carrier Business in Southeast Asia,Huawei Goes Global,,,,10.1007/978-3-030-47579-6_9,Sheryll NamingitSerina Al Haddad,2020,http://link.springer.com/chapter/10.1007/978-3-030-47579-6_9,Chapter,
The Beauty of Islamic Finance Contracts,Islamic Finance and Global Capitalism,,,,10.1007/978-3-030-59840-2_4,James Simon Watkins,2020,http://link.springer.com/chapter/10.1007/978-3-030-59840-2_4,Chapter,
Cloudification of Access,5G Mobile Networks: A Systems Approach,,,,10.1007/978-3-031-79733-0_7,Larry PetersonOğuz Sunay,2020,http://link.springer.com/chapter/10.1007/978-3-031-79733-0_7,Chapter,
Activated Carbon from Meranti Wood Sawdust Waste Prepared by Microwave Heating for Dye Removal,Advances in Waste Processing Technology,,,,10.1007/978-981-15-4821-5_5,Mohd Azmier AhmadMohamad Firdaus Mohamad YusopSoon Huat Tan,2020,http://link.springer.com/chapter/10.1007/978-981-15-4821-5_5,Chapter,
Proposing Real-Time Smart Healthcare Model Using IoT,Internet of Things Use Cases for the Healthcare Industry,,,,10.1007/978-3-030-37526-3_2,Rashbir SinghPrateek SinghLatika Kharb,2020,http://link.springer.com/chapter/10.1007/978-3-030-37526-3_2,Chapter,
"State-Business Relations—Multinational SOEs, GLCs, and SMEs",China in Malaysia,,,,10.1007/978-981-15-5333-2_2,Edmund Terence GomezSiew Yean ThamRan LiKee Cheok Cheong,2020,http://link.springer.com/chapter/10.1007/978-981-15-5333-2_2,Chapter,
Software Defined Network-Based Management Architecture for 5G Network,"Paradigms of Smart and Intelligent Communication, 5G and Beyond",,,,10.1007/978-981-99-0109-8_10,Catherine Nayer TadrosBassem MokhtarMohamed R. M. Rizk,2023,http://link.springer.com/chapter/10.1007/978-981-99-0109-8_10,Chapter,
Network Basics in Cloud Computing,Cloud Computing Technology,,,,10.1007/978-981-19-3026-3_4,,2023,http://link.springer.com/chapter/10.1007/978-981-19-3026-3_4,Chapter,
AI Meets SDN: A Survey of Artificial Intelligent Techniques Applied to Software-Defined Networks,6G Enabled Fog Computing in IoT,,,,10.1007/978-3-031-30101-8_16,Yadunath PathakP. V. N. PrashanthAshish Tiwari,2023,http://link.springer.com/chapter/10.1007/978-3-031-30101-8_16,Chapter,
Software Defined Virtual Clustering-Based Content Distribution Mechanism in VNDN,Enabling Technologies for Effective Planning and Management in Sustainable Smart Cities,,,,10.1007/978-3-031-22922-0_15,Anu SharmaDeepanshu GargShilpi MittalRasmeet Singh Bali,2023,http://link.springer.com/chapter/10.1007/978-3-031-22922-0_15,Chapter,
SDN and NFV,Data Communications and Network Technologies,,,,10.1007/978-981-19-3029-4_17,,2023,http://link.springer.com/chapter/10.1007/978-981-19-3029-4_17,Chapter,
A Comprehensive Survey on Network Resource Management in SDN Enabled Data Centre Network,6G Enabled Fog Computing in IoT,,,,10.1007/978-3-031-30101-8_14,Ashish SharmaSanjiv TokekarSunita Varma,2023,http://link.springer.com/chapter/10.1007/978-3-031-30101-8_14,Chapter,
"A Comprehensive Study on 5G: RAN Architecture, Enabling Technologies, Challenges, and Deployment",A Glimpse Beyond 5G in Wireless Networks,,,,10.1007/978-3-031-13786-0_1,Mohammed AlfaqawiMartine GateauPatrick HuardPascal ReungoatMarie-Christine Le MercierStéphane DavaiMouna Ben Mabrouk,2023,http://link.springer.com/chapter/10.1007/978-3-031-13786-0_1,Chapter,
Machine Learning Empowered Intelligent Data Center Networking,Machine Learning Empowered Intelligent Data Center Networking,,,,10.1007/978-981-19-7395-6_3,Ting WangBo LiMingsong ChenShui Yu,2023,http://link.springer.com/chapter/10.1007/978-981-19-7395-6_3,Chapter,
"Designing, Planning, and Prototyping a Google Cloud Network",Google Cloud Platform (GCP) Professional Cloud Network Engineer Certification Companion,,,,10.1007/978-1-4842-9354-6_2,Dario Cabianca,2023,http://link.springer.com/chapter/10.1007/978-1-4842-9354-6_2,Chapter,
Ground Network Security,Space-Air-Ground Integrated Network Security,,,,10.1007/978-981-99-1125-7_3,Jianwei LiuLin BaiChunxiao JiangWei Zhang,2023,http://link.springer.com/chapter/10.1007/978-981-99-1125-7_3,Chapter,
Unmanned Aerial Vehicles Communications Security Challenges: A Survey,Unmanned Aerial Vehicles Applications: Challenges and Trends,,,,10.1007/978-3-031-32037-8_12,Moez KrichenAlaeddine Mihoub,2023,http://link.springer.com/chapter/10.1007/978-3-031-32037-8_12,Chapter,
Introduction to Cloud Computing Computing,Cloud Computing Technology,,,,10.1007/978-981-19-3026-3_1,,2023,http://link.springer.com/chapter/10.1007/978-981-19-3026-3_1,Chapter,
Cybersecurity in Digital Transformation,Guide to Cybersecurity in Digital Transformation,,,,10.1007/978-3-031-26845-8_1,Dietmar P. F. Möller,2023,http://link.springer.com/chapter/10.1007/978-3-031-26845-8_1,Chapter,
Cloud Network Engineering,AWS for Public and Private Sectors,,,,10.1007/978-1-4842-9048-4_2,Bradley Fowler,2023,http://link.springer.com/chapter/10.1007/978-1-4842-9048-4_2,Chapter,
Evolution of Quantum Machine Learning and an Attempt of Its Application for SDN Intrusion Detection,Quantum Computing: A Shift from Bits to Qubits,,,,10.1007/978-981-19-9530-9_22,Aakash R. ShindeShailesh P. Bendale,2023,http://link.springer.com/chapter/10.1007/978-981-19-9530-9_22,Chapter,
Cyber-Resilience Enhancement Framework in Smart Grids,Power Systems Cybersecurity,,,,10.1007/978-3-031-20360-2_15,Achilleas PasiasThanasis KotsiopoulosGeorge LazaridisAnastasis DrosouDimitrios TzovarasPanagiotis Sarigiannidis,2023,http://link.springer.com/chapter/10.1007/978-3-031-20360-2_15,Chapter,
Security Attacks and Countermeasures in 5G Enabled Internet of Things,5G and Beyond,,,,10.1007/978-981-99-3668-7_7,A. K. M. Bahalul HaqueTasfia NausheenAbdullah Al Mahfuj ShaanSaydul Akbar Murad,2023,http://link.springer.com/chapter/10.1007/978-981-99-3668-7_7,Chapter,
